id,label
73232014,"Работник, набиране на коли"
73232015,"Работник, обработка върху мраморна хартия"
73232016,"Работник, позлатяване на полетата"
73230000,"Машинен оператор, зареждане/събиране на книги (картонаж)"
73230000,"Машинен оператор, изработване в релеф (книги)"
73230000,"Машинен оператор, подвързване на книги"
73232001,"Оператор, електроерозист"
00742002,РАБОТНИЦИ ПО ИНСТАЛИРАНЕ И РЕМОНТ НА ЕЛЕКТРИЧЕСКИ И ЕЛЕКТРОННИ СЪОРЪЖЕНИЯ
07412003,Работници по инсталиране и ремонт на електрически съоръжения
74112004,Строителни електротехници и сродни на тях
74112005,"Електротехник, мина"
74112006,"Електротехник, неоново осветление"
74110000,"Електротехник, промишлено предприятие"
74111001,"Електротехник, поддръжка на сгради"
74111002,"Електротехник, строителен"
74112003,"Електротехник, сценичен и студиен"
74122004,Електромеханици и електромонтьори
74122005,Смазочник
74122006,"Формовчик, фолио"
74122007,"Балансьор, ротори"
74122008,"Бандажьор, бобини, секции и ротори на електрически машини"
74122009,"Бобиньор, електрически машини"
74122010,Динамомеханик
74122011,Електромеханик
74122012,Електромеханошлосер
74121013,Електромонтьор
74121014,Електрошлосер
74121015,Мехатроник
74121016,"Монтьор, електрооборудване"
74121017,"Работник, набиране на магнитопроводи"
74121018,"Работник, научна апаратура"
74121019,"Работник, обработка на неонови тръби"
74122020,"Работник, обслужване и ремонт на електроапаратура"
74122021,"Работник, приготвяне на детайли и възли за кондензатори"
74122022,"Работник, производство на колектори"
74120000,"Работник, производство на слаботокови предпазители"
74122001,Монтьор на енергийни източници и зарядни устройства за електрически превозни средства
74122002,Монтьор на управляващи и контролни системи за електрически превозни средства
74122003,Монтьор на електро-механични и задвижващи системи за електрически превозни средства
74132004,Работници по инсталиране и ремонт на електрически мрежи 
74132005,"Електромонтьор, изграждане/поддържане/ремонт на електропроводни линии и мрежи"
74132006,"Електромонтьор, полагане и сваряване подземни кабели"
74132007,"Електромонтьор, подстанции"
74132008,"Електромонтьор, трафопостове и възлови станции"
74132009,Кабелен муфаджия
74132010,"Монтьор, изпитване на електросъоръжения"
74132011,"Монтьор, релейна защита"
74132012,"Монтьор, свързване на електромери и часовникови превключватели"
74132013,"Монтьор, свързване на кабели"
74132014,"Монтьор, силови електрически кабели (надземни)"
74132015,"Монтьор, силови електрически кабели (подземни)"
74132016,"Монтьор, силови електрически проводници (надземни)"
74132017,"Монтьор, транспортни електрически кабели"
74130000,"Монтьор, транспортни електрически линии"
74130000,"Работник, релейна защита"
74132001,Релейчик
74132002,"Разкройчик, кабели в корабостроенето"
07422003,Работници по инсталиране и ремонт на електронни и телекомуникационни съоръжения
74212004,Механици и сервизни техници на електронни съоръжения
74212005,"Електромонтьор, електронна апаратура"
74212006,Електрончик
74212007,"Изготвител, корабна електроника"
74212008,"Монтьор, електронни прототипи"
74212009,"Монтьор, електронна метеорологична апаратура"
74212010,"Монтьор, електронни инструменти"
74212011,"Монтьор, електронни радари"
74212012,"Монтьор, електронни сигнални апаратури"
74212013,"Монтьор, електронно производствено оборудване"
74212014,"Монтьор, микроелектроника"
74212015,"Механик, канцеларски машини"
74210000,"Механик, търговски машини и апаратура"
74212001,"Механик, електроник"
74212002,Механик поддържащ електронна апаратура
74212003,"Монтажник, медицинска електронна техника"
74222004,"Работници по инсталиране, ремонт и поддържане на информационни и комуникационни съоръжения"
74222005,"Монтьор, електронно телекомуникационно оборудване"
74222006,"Монтьор, компютърна апаратура"
74222007,"Монтьор, радиоапаратура"
74222008,"Монтьор, сигнални системи"
74222009,"Монтьор, телевизори"
74222010,"Монтьор, апаратура за обработка на данни"
74222011,"Монтьор, аудиовизуална апаратура"
74222012,"Монтьор, радиотелевизионни антени"
74222013,"Монтьор, поддържане на телефонни и телеграфни съобщения"
74222014,"Монтьор, инсталиращ телеграф"
74222015,"Монтьор, телеграфни кабели/линии"
74222016,"Монтьор, телефонни кабели/линии"
74222017,"Електромонтьор, мачтови радиотелевизионни антени"
74222018,Корабен радиомонтьор
74222019,"Механик, електроник на аудиовизуална апаратура"
74222020,"Механик, електроник на компютри"
74222021,"Механик, електроник по ремонт на радиоприемници"
74222022,"Механик, електроник по ремонт на телевизори"
74222023,"Механик, поддържащ телевизионна електронна апаратура"
74222024,"Механик, радиоелектроник"
74222025,"Техник, хардуер"
74220000,"Телеграфен техник, обслужване и ремонт"
74220000,"Телефонен техник, обслужване и ремонт"
74220000,"Работник, монтиране на радиосъоръжения"
74221001,"Монтьор, охранителна техника"
00751002,"РАБОТНИЦИ ПО ПРОИЗВОДСТВО НА ХРАНИ, ОБЛЕКЛО, ДЪРВЕНИ ИЗДЕЛИЯ И СРОДНИ НА ТЯХ"
07511003,Работници по производство на храни и сродни на тях
75111004,"Работници по преработка на месо, риба и други подобни хранителни продукти"
75111005,"Работник, консерватор"
75111006,"Работник, солар"
75111007,"Работник, цех за опушване"
75111008,"Работник, кланица"
75111009,"Работник, мариноване"
75111010,"Работник, обезкостяване"
75111011,"Работник, обработка на вътрешности"
75111012,"Работник, одиране на кожи"
75111013,"Работник, очистване на вътрешности"
75111014,"Работник, почистване на месо/риба/птици"
75111015,"Работник, правене на колбаси"
75111016,"Работник, производство и съхранение на кръвен серум"
75111017,"Работник, формоване на хранителни продукти"
75111018,"Работник, разпоредител на междинни продукти"
75111019,Разфасовач
75111020,Сернировач
75111021,Стифьор
75112022,Сулфитьор
75112023,Транжор
75112024,Футеровчик
75112025,Четинар
75110000,"Категоризатор, животни"
75112001,"Колач, животни"
75112002,"Мелач, суровини и полуфабрикати"
75112003,Опушвач
75122004,"Работници по производство на хлебни, сладкарски и тестени изделия"
75122005,Глазировач
75122006,Гланцировач
75122007,"Майстор, производство на хлебни изделия"
75122008,"Майстор, производство на сладкарски изделия"
75122009,"Майстор, производство на тестени изделия"
75122010,"Майстор, производство на захарни изделия"
75122011,"Майстор, производство на мая"
75121012,Майстор-сладкар
75121013,Месач
75121014,Пекар
75121015,Сиропчия
75121016,"Производител, ръчно на хляб"
75121017,"Работник-валцьор, захарни изделия"
75121018,"Работник, какаопреса"
75121019,"Работник, пещ за печене"
75121020,"Работник, преса за еструдиране на юфка"
75121021,"Работник, разливане на захарни изделия"
75120000,"Работник, разрязване на захарни изделия"
75122001,"Работник, ръчно производство на сладкарски изделия"
75122002,"Работник, формоване на шоколад"
75122003,"Работник, сладкарско производство"
75132004,Работници по производство на млечни продукти
75130000,"Пробовземач, мляко"
75131001,"Производител, масло"
75132001,"Производител, млечни продукти"
75131002,"Работник, приемане на мляко"
75142002,"Работници по производство на плодови, зеленчукови и други консерви"
75141003,Ферментатор
75141004,Екстрактьор
75141005,"Работник, дозиране в консервното производство"
75140000,"Майстор, плодови/зеленчукови сокове"
75141001,"Работник, консервиране на плодови/зеленчукови сокове"
75140000,"Работник, консервиране на плодове/зеленчуци"
75142001,"Работник, мариноване на плодове/зеленчуци"
75152002,Дегустатори на храни и напитки
75152003,Дегустатор и окачествител на храни и напитки
75162004,Работници по преработка на тютюн и производство на тютюневи изделия
75161005,"Майстор, пресован тютюн"
75161006,"Майстор, пури"
75161007,"Майстор, цигари"
75161008,"Оценител, тютюн"
75161009,"Работник, определяне на смеските на тютюн"
75161010,"Работник, определяне на сортовете"
75161011,"Работник, очистване на тютюн"
75161012,"Работник, почистване на тютюневи листа от жилки и дръжки"
75161013,"Работник, пресоване на пури"
75161014,"Работник, раздробяване на тютюн"
75161015,"Работник, разстилане на тютюн"
75161016,"Работник, рязане на тютюневи листа"
75161017,"Работник, свиване на пури"
75161018,"Работник, сортиране на тютюн"
75161019,"Работник, сушене на тютюн"
75161020,"Работник, събиране на листа от тютюн"
75161021,"Работник, ферментация на тютюн"
75161022,"Работник, формоване на пури"
75161023,"Работник, кондиционер на тютюневи листа"
75160000,"Работник, смесител на тютюн"
75160000,"Разносвач, изсушен тютюн"
75161001,"Сортировач, предварителна сортировка"
75161002,"Сортировач, финна сортировка"
07521003,"Работници по обработка на дърво, мебелисти и сродни на тях"
75211004,Работници по обработка на дърво
75211005,"Бояджия, изделия от дърво"
75211006,Грундировач-байцвач на дърво
75211007,Парафиньор
75211008,Пирографист
75211009,Пропарчик
75211010,"Работник, разстилане на дърва"
75211011,"Работник, изсушаване на дърво"
75210000,"Работник, обработка на дърво"
75211001,"Работник, импрегнатор на дърво"
75211002,"Сортировач, дърво"
75211003,Шелист
75221004,"Дърводелци, мебелисти и сродни на тях"
75221005,Дърворезбар
75221006,"Дърводелец, мебелист"
75221007,"Навивач, фурнир"
75221008,"Подготвител, фурнирни платна"
75221009,"Полировчик, дървени мебели"
75222010,"Производител, бъчви"
75222011,"Производител, изделия от дърво"
75222012,"Производител, мебели"
75222013,Фурнирослепвач
75222014,"Комплектовач, мебелен обков"
75222015,"Крояч, дървени модели"
75222016,"Майстор, инкрустации"
75221017,"Майстор, медни покрития"
75221018,"Майстор, полиране"
75221019,"Майстор-гравьор, дърво (дърворезбар)"
75221020,"Моделиер, нови модели изделия, калибри и шаблони от дърво"
75221021,"Работник, огъване на дървени плоскости"
75220000,"Работник, повърхностна обработка на дърво"
75222001,"Работник, подготовка на мебелни плочи"
75222002,"Работник, производство на декоративни елементи от дърво"
75222003,"Работник, производство на каруци, двуколки"
75232004,Настройчици и оператори-настройчици на дървообработващи машини
75232005,"Найстройчик-оператор, дървообработваща машина"
75232006,"Настойчик-оператор, дървонаредна машина"
75232007,"Настройчик-оператор, машина за напречно струговане"
75232008,"Настройчик-оператор, машина за рендосване"
75232009,"Настройчик-оператор, струг за обработка на дърво"
75232010,"Разкройвач, верижен транспортьор"
75232011,"Стругар, дърво"
75232012,"Машинен оператор, белязане/маркиране на дървен материал"
75232013,"Машинен оператор, гравиране на дървен материал"
75232014,"Машинен оператор, дърводелство"
75232015,"Машинен оператор, ецване на дървен материал"
75232016,"Машинен оператор, извиване на дървен материал"
75232017,"Машинен оператор, изглаждане/довършване на дървен материал"
75232018,"Машинен оператор, изделия от дърво"
75232019,"Машинен оператор, направа на резба"
75230000,"Машинен оператор, оцветяване, боядисване на дърво"
75230000,"Машинен оператор, полиране на дървен материал"
75231001,"Машинен оператор, производство на мебели"
75233002,"Машинен оператор, спортно оборудване от дърво"
07531003,Работници по производство на облекло и сродни на тях
75312004,"Шивачи-моделиери, кожухари и шапкари "
75312005,Шапкар
75312006,"Майстор, калъпи за шапки"
75312007,"Шивач, мъжко/дамско облекло"
75311008,"Изпълнител, модели"
75313009,"Производител, шапки"
75312010,"Производител, бельо"
75312011,"Производител, перуки"
75311012,"Производител, каптонирано облекло"
75312013,"Моделиер-конструктор, облекла"
75310000,Кожухар
75312001,"Работник, украсяване на кожи"
75312002,"Работник, спомагателни шивашки дейност"
75312003,"Сортировач, обработени кожи"
75322004,Моделиери и кроячи на облекло и сродни на тях
75322005,"Копировач, жакардови модели"
75322006,"Крояч, текстил"
75322007,"Крояч, кожа"
75322008,"Крояч, платна"
75322009,"Моделиер, драперии или тапицерии"
75320000,"Моделиер, кожени изделия"
75321001,"Моделиер, корабни платна или палатки"
75321002,"Моделиер, матраци"
75321003,"Моделиер, чадъри"
75331004,"Шивачи, бродировачи и сродни на тях"
75331005,Бродировач
75331006,"Изпълнител, ръчна бродерия"
75331007,"Производител, играчки/кукли и пресовани играчки"
75331008,"Производител, изкуствени цветя"
75331009,"Производител, килими"
75331010,"Производител, меки играчки"
75331011,"Производител, платна/тенти/навеси"
75331012,"Производител, чадъри"
75331013,"Работник, поправка на чадъри"
75331014,"Шивач, драперии/пердета"
75330000,"Шивач, кожа"
75331001,"Шивач, обувки"
75331002,"Шивач, шапки"
75331003,Шивач
75341004,Тапицери и сродни на тях
75341005,"Изготвител, даражни гарнитури"
75340000,"Изготвител, тапицерска вложка"
75341001,"Производител, матраци/дюшеци"
75341002,"Производител, мека мебел"
75341003,Тапицер
75351004,Работници по обработка на кожи 
75351005,"Апретурист, кожи"
75351006,"Бояджия, кожи"
75351007,Кожар
75351008,"Кожар, манипулант"
75351009,"Кожар, стригач"
75351010,Кожар-полировач на кожи
75351011,Майстор-кожар
75351012,"Работник, опъване на кожи"
75350000,"Работник, осоляване на кожи"
75351001,"Работник, оцветяване на кожи"
75351002,"Работник, почистващ кожи"
75351003,"Сортировач, кожи"
75361004,Обущари и сродни на тях
75361005,"Апретурист, обувки"
75361006,"Конфекционер, обувки (ръчно)"
75361007,"Крояч, обувни изделия"
75361008,"Лакировач, обувни изделия"
75361009,"Майстор, обувки"
75361010,"Монтьор, обувки"
75361011,Обущар
75361012,"Подготвител, горница на обувки"
75361013,"Подготвител, подметки и ходила"
75361014,"Полировчик, обувки"
75361015,"Производител, изделия от кожа"
75361016,"Производител, обувки (ръчно)"
75361017,"Производител, сарашки изделия"
75361018,"Производител, спортни принадлежности"
75361019,"Работник, преса за подметки и ходила"
75361020,"Работник, боядисване на обувни изделия"
75361021,"Работник, изрязване на капели на обувки"
75361022,"Работник, разтягане на обувки на калъпи"
75361023,"Работник, свързване на горната (лицева) част на обувки"
75361024,"Работник, огъвач на обувки (горна част)"
75361025,Сарач
75360000,"Сортировач, обувки"
75360000,Тефлонизатор
75361001,"Финишист, каучуково-обувни изделия"
75362002,Цепач
07542003,Други квалифицирани работници и сродни на тях занаятчии
75412004,Водолази и гмуркачи
75410000,Гмуркач
75412001,"Гмуркач, изваждане на потънали съдове"
75412002,Водолаз
75412003,Кесонен работник
75422004,Бомбаджии  
75422005,Бомбаджия/ работник по взиряване
75422006,"Отговорник, взривен склад"
75422007,Пиротехник
75420000,"Работник, пробиване на взривни дупки"
75422001,"Браковчик, взривни материали"
75422002,Изпитател на взривни материали
75422003,Проктант/ръководител на взривни работи
75433004,"Работници, които окачествяват и изпробват продукти (без храни и напитки)"
75432005,"Изпитател, дрехи"
75431006,"Изпитател, тъкани"
75432007,"Инспектор, качество на продукти (без храни и напитки) "
75432008,"Инспектор, качество на производствените процеси"
75432009,"Оценител, облекла"
75433010,"Окачествител, кожи"
75432011,"Окачествител, продукти (без храни и напитки)"
75430000,"Окачествител-опаковач, монети и медали"
75436001,"Контрольор, качество на продукти (без храни и напитки)"
75436002,"Контрольор, качество"
75436003,"Специалист качество, полуфабрикати и готова продукция"
75441004,Дезинфектори и сродни на тях 
75441005,Дезинсектор
75441006,Дезинфектор
75440000,Дератизатор
75442001,"Работник, дезинсектор"
75442002,"Работник, дератизатор"
75442003,"Работник, дезинфектор"
75492004,"Други квалифицирани работници и сродни на тях занаятчии, н.д."
75492005,"Анализатор, лаборатория"
75492006,Влагоизмерител
75492007,"Измервач, феритни и магнитни изделия"
75492008,"Изчислител, грешки и отчетник"
75492009,Лаборант
75492010,Пробовземач
75492011,Рентгенометрист
75492012,Хидроизмерител
75492013,Хидрометеорологичен/агрометеорологичен наблюдател
75492014,Хидронаблюдател
75492015,"Дефектоскопист, лаборатория"
75492016,"Дозиметрист, лаборатория"
75492017,"Просветлител, оптични елементи"
75492018,"Формовчик, стъклени лещи"
75492019,Хронометражист
75492020,"Аранжьор, цветя"
75491021,"Работник, радиационен контрол и дезактивация"
75490000,Работници по поддръжка и ремонт на железопътните съоръжения в тунел на метрополитен
75490000,Работници по поддръжка и ремонт на инженерните съоръжения в тунел на метрополитен
75490000,Работник по ремонт на въоръжението
75490000,Сервизен техник
00082001,МАШИННИ ОПЕРАТОРИ И МОНТАЖНИЦИ
00812002,ОПЕРАТОРИ НА СТАЦИОНАРНИ МАШИНИ И СЪОРЪЖЕНИЯ 
08112003,Машинни оператори в миннодобива и добива на минерали
81112004,Миньори и работници в кариери
81112005,"Басейнчик, солодобив"
81112006,Газоспасител
81112007,Геофизичен оператор
81112008,Дозиметрист
81112009,"Замервач,отчетник"
81112010,"Крепач (поставяч), подпори"
81112011,Майстор миньор
81112012,Минен спасител
81112013,Миньор
81112014,"Обрушвач, бордове в открити рудници"
81112015,"Плакировач, пясък"
81112016,"Премахвач, подпори"
81112017,"Машинен оператор, дълбаене (мина)"
81112018,"Машинен оператор, копаене в мина (непрекъснато производство)"
81112019,"Машинен оператор, пробиване на дупки (мина)"
81112020,"Машинен оператор, прокарване на тунели (мина)"
81112021,Машинен оператор транспортно-технологична машина (мина)
81112022,"Оператор, пулт за управление и свръзка"
81112023,"Работник, кариера"
81112024,"Работник, валиране"
81112025,"Работник, вентилационни и газови измервания"
81112026,"Работник, зареждане на перфоратори, торпеда грудоноси"
81112027,"Работник, крепежни конструкции в мини"
81112028,"Работник, обогатяване на полезни изкопаеми"
81112029,"Работник, отводняване на работните места в кариери"
81112030,"Работник, подготовка на филтърни платна"
81112031,"Работник, поддържане на лични предпазни средства и защитно облекло"
81112032,"Работник, производство и екстрахиране на диамантов режещ инструмент"
81112033,"Работник, противопожарна и газова профилактика в мини"
81112034,"Работник, руднични железопътни линии и автопътища"
81112035,"Работник, промиване на благородни метали"
81112036,Реагентчик
81112037,Солодобивчик
81112038,Сондьор
81112039,"Табелчик, минодобива"
81111040,Торкретист
81112041,Филтърджия
81110000,Флотационен работник
81112001,Флотиер
81112002,"Машинен оператор, електрическа подстанция"
81112003,"Вулканизатор гумено-транспортни ленти, въгледобив"
81122004,Машинни оператори по обработка на руди и минерали
81122005,"Машинен оператор, инсталации и съоръжения за обогатяване на нерудни суровини"
81122006,"Машинен оператор, инсталации и съоръжения за обогатяване на руди"
81122007,"Машинен оператор, флотационни инсталации и съоръжения"
81122008,"Машинен оператор, обработка на камъни"
81122009,"Машинен оператор, обработка на руда"
81122010,"Машинен оператор, обработка на минерали"
81122011,"Оператор, машина за рязане на скални материали"
81122012,"Оператор, мелница в обогатителна фабрика"
81122013,"Оператор, гравитационно оборудване (мина)"
81122014,"Оператор, обогатителна фабрика"
81122015,"Оператор, обработка на камъни (каменоделна)"
81122016,"Оператор, обработка на минерали"
81122017,Апаратчик на варочен котел
81120000,Машинист на пневмотранспорт
81122001,Оператор в командна зала
81122002,Оператор на силозен склад
81122003,Работник по поддръжка на системи за обезпрашаване
81132004,Машинни оператори на сондажно оборудване и сродни на тях 
81132005,"Машинен оператор, сондажно оборудване"
81132006,"Машинен оператор, драга/земекопачка/ескаватор"
81132007,"Оператор, драга/земекопачка/ескаватор"
81132008,"Оператор, съоръжение за пробиване на дупки"
81132009,"Оператор, кран (нефтени и газови кладенци)"
81132010,"Оператор, оборудване за изтегляне (нефтени и газови кладенци)"
81132011,"Оператор, оборудване за пускане на сонди за кладенци"
81130000,"Оператор, пускане на сонди на кабелен принцип (нефтени и газови кладенци)"
81132001,"Оператор, пускане на сонди на ротационен принцип (нефтени и газови кладенци)"
81132002,"Оператор, сондажно оборудване (кладенци)"
81132003,"Оператор, черпещи сонди и киселинни магистрали"
81142004,Машинни оператори в производството на цимент и други минерални продукти
81142005,"Машинен оператор, азбесто-циментови изделия"
81142006,"Машинен оператор, гравиране на каменни изделия"
81142007,"Машинен оператор, зареждач на абразиви"
81142008,"Машинен оператор, изглаждане/оглаждане"
81142009,"Машинен оператор, изготвител на свръзки (абразивни и диамантни изделия)"
81142010,"Машинен оператор, изделия от камък"
81142011,"Машинен оператор, изделия от бетон"
81142012,"Машинен оператор, минерални изделия"
81142013,"Машинен оператор, изделия от изкуствени камъни"
81142014,"Машинен оператор, производство на абразионни покрития"
81142015,"Машинен оператор, производство на промишлени диаманти"
81142016,"Машинен оператор, рязане на минерални продукти"
81142017,"Машинен оператор, циментови продукти"
81142018,"Машинен оператор, шлифоване"
81142019,"Оператор, залепвач на детайли"
81142020,"Оператор, инсталация за размесване на бетон"
81142021,"Оператор, лепач на главички (шлайфграфери)"
81140000,Резач – полировач
81140000,"Резач, промишлени диаманти"
81142001,"Оператор, производство на цимент"
81142002,"Оператор, пещи за производство на цимент"
08122003,Машинни оператори в металургичното производство и металообработването
81212004,Машинни оператори в металургичното производство
81212005,"Апаратчик, петрургия"
81212006,"Апаратчик, производство на редки метали"
81212007,"Апаратчик, хидрометалургия"
81212008,"Апаратчик, цветна металургия"
81212009,"Апаратчик, черна металургия"
81212010,"Апаратчик, електролиза"
81212011,"Манипулатор, валцова машина"
81212012,"Машинен оператор, машина за леене"
81212013,Травилчик
81212014,"Машинен оператор, машини и съоръжения в металургията"
81212015,"Машинен оператор, закаляване на метал"
81212016,"Машинен оператор, смесване на метал"
81212017,"Машинен оператор, горещо пресоване на метал"
81212018,"Машинен оператор, изтегляне на безшевни тръби"
81212019,"Машинен оператор, изтегляне на жица и тел"
81213020,"Машинен оператор, изтегляне на метал"
81213021,"Машинен оператор, студено пресоване на метал"
81213022,"Машинен оператор, рафиниране на метал"
81213023,"Машинен оператор, производство на изделия от олово"
81213024,"Оператор, пещи за термична обработка на метал"
81210000,"Оператор, пещи за циментация на метал"
81212001,"Оператор, инсталация за гранулиране на шлака"
81212002,"Оператор, оборудване за карбонизация на метал"
81212003,"Оператор, отвръщач на изделия от благородни и цветни неблагородни метали"
81222004,Машинни оператори по обработка на метали и нанасяне на покрития върху метали
81222005,Възстановител-металист
81222006,Галванизатор
81222007,Електровакуумист
81222008,Електроерозист
81222009,"Електролизьор, апаратчик на метални прахове"
81222010,Електролитчик
81222011,Електрофорезчик
81222012,"Машинен оператор, вакуумапаратчик"
81222013,"Машинен оператор, галванизиране на метал"
81222014,"Машинен оператор, излъскване на метал"
81222015,"Машинен оператор, метализатор"
81222016,"Машинен оператор, направа на покритие"
81222017,"Машинен оператор, оцветяване на метал"
81222018,"Машинен оператор, поцинковане на метал"
81222019,"Машинен оператор, регенериране на платинови мрежи"
81222020,"Машинен оператор, точене на листове (метал)"
81222021,"Машинен оператор, шлифоване на метал"
81220000,"Оператор, оборудване за почистване на метал"
81220000,"Оператор, регулировчик на електролизни вани"
81222001,"Работник, покриване метални повърхности"
81222002,"Химикалист, производство на стоманени профили"
08132003,Машинни оператори в химическото производство и производството на фотографски продукти
81312004,Машинни оператори в химическото производство
81312005,"Апаратчик, химически процеси"
81312006,"Заготвител, активна маса (химически процеси)"
81312007,"Изготвител, бои/лакове/багрила/ флюсове и лустра"
81312008,Лепилоприготвител
81312009,"Машинен оператор, експандерист"
81312010,"Машинен оператор, изготвител и разфасовчик на туш"
81312011,"Машинен оператор, изготвител на фирниси, фиксативи и маслен пастел"
81312012,"Машинен оператор, мелене (химически и други сродни на тях процеси)"
81312013,"Машинен оператор, пулверизиране (химически и други сродни на тях процеси)"
81312014,"Машинен оператор, разбиване (химически други сродни на тях процеси)"
81312015,"Машинен оператор, размесване (химически и други сродни на тях процеси)"
81312016,"Машинен оператор, смесване в химически и други сродни на тях процеси"
81312017,"Машинен оператор, смеси и разтвори за бои за рисуване"
81312018,"Машинен оператор, стриване в химически и други сродни на тях процеси"
81312019,"Машинен оператор, сух пастел и моделин"
81312020,"Машинен оператор, съединяване в химически и други сродни на тях процеси"
81312021,"Машинен оператор, таблетираща машина за акварел"
81312022,"Машинен оператор, гореща камера"
81312023,"Машинен оператор, производство на дървени въглища"
81312024,"Машинен оператор, производство на изкуствени торове"
81312025,"Машинен оператор, производство на светилен газ"
81312026,"Машинен оператор, производство на синтетични влакна"
81312027,"Машинен оператор, филерист"
81312028,"Машинен оператор, производство на етерични масла и конкрети"
81312029,"Машинен оператор, производство на памук, тампони, марли и други"
81312030,"Машинен оператор, производство на перилни средства"
81312031,"Машинен оператор, производство на тоалетни препарати"
81312032,"Машинен оператор, фармацевтични продукти"
81312033,"Машинен оператор, амуниции"
81312034,"Машинен оператор, производство на експлозивни вещества"
81312035,"Машинен оператор, производство на кибрит"
81312036,"Машинен оператор, производство на феритни и магнитни изделия"
81312037,"Машинен оператор, производство на фойерверки"
81312038,"Машинен оператор, заварчик на кондензатори"
81312039,"Машинен оператор, производство на бои, лакове и багрила"
81312040,"Машинен оператор, производство на водороден газ"
81312041,"Машинен оператор, производство на линолеум"
81312042,"Машинен оператор, производство на смоли"
81312043,"Машинен оператор, производство на хлорен газ"
81312044,"Машинен оператор, производство на халогенен газ"
81312045,"Машинен оператор, промиване на химически и други сродни на тях материали"
81312046,Лепиловар
81312047,Смоловар
81312048,Кислородчик
81312049,"Апаратчик, сярна киселина"
81312050,"Оператор, пастировчик на плочи"
81312051,"Оператор, приготвител на смеси"
81312052,"Оператор, компаудировчик"
81312053,"Оператор, чукова мелница (химически и други сродни на тях процеси)"
81312054,"Оператор, гранулиращо оборудване (фармацевтични продукти и тоалетни препарати)"
81312055,"Оператор, дестилатор (парфюми)"
81312056,"Оператор, дестилаторно оборудване (парфюми)"
81313057,"Оператор, оборудване за моделиране (тоалетни принадлежности)"
81313058,"Оператор, подготвител на смеси, разтвори и полуфабрикати за електронни елементи"
81313059,"Оператор, производство на акумулатори"
81313060,"Леяр, детайли от олово за акумулатори"
81313061,"Оператор, филтърна преса (химически и други сродни на тях процеси)"
81313062,"Оператор, флотация на кварцов прах"
81313063,"Оператор, дехидратор (петролни залежи)"
81313064,"Оператор, екстрактор (химически и други сродни на тях материали)"
81313065,"Оператор, инструмент за изхвърляне (химически и други сродни на тях материали)"
81313066,"Оператор, оборудване за обработка, манипулация на суров петрол"
81313067,"Оператор, пресяване, прецеждане на химически и сродни на тях материали"
81313068,"Оператор, сепаратор (химически и други сродни на тях процеси)"
